Name,Address,City,State,Zip,source,CISID,cluster_id,confidence
walmart sc imp 715,1501 skyland blvd e,tuscaloosa,al,354054231,flna,1770526,145,0.983407199
walmart sc 2306,5710 mcfarland blvd,northport,al,354763539,flna,1564716,146,0.977709949
walmart sc imp 2306,5710 mcfarland blvd,northport,al,354763539,flna,1769003,146,0.977709949
walmart nm 5248,1660 mcfarland blvd,northport,al,354763259,flna,42222808,147,0.816498935
walmart fuel ctr 52,1660 mcfarland blvd,northport,al,354763259,flna,42194056,147,0.713742489
walmart fuel ctr imp,1660 mcfarland blvd,northport,al,354763259,flna,42245890,147,0.614263908
walmart nm imp 5248,1660 mcfarland blvd,northport,al,354763259,flna,42222809,147,0.555743299
walmart nm 7221,1100 s main st,north port,fl,342873500,flna,42195331,148,0.880206464
walmart nm imp 7221,1100 s main st,north port,fl,342873500,flna,42195332,148,0.676092498
walmart fuel ctr imp,1100 s main st,north port,fl,342873500,flna,42195334,148,0.631762336
walmart sc 425,10675 highway 5,brent,al,350343908,flna,126975,149,0.983407199
walmart sc imp 425,10675 highway 5,brent,al,350343908,flna,1768991,149,0.983407199
quick shop 11,10667 highway 5,brent,al,350343908,flna,1486598,150,0.919099689
quick shop 19,10395 highway 5,brent,al,350343904,flna,1936196,150,0.919099689
travelcenters of ame,3501 buttermilk rd,cottondale,al,354531903,flna,1104364,151,0.998213768
travelcenters of ame,3501 buttermilk rd,cottondale,al,354531903,flna,1104733,151,0.998213768
walmart sc 700,1501 hwy 14 e,selma,al,36703,flna,1590628,152,0.983407199
walmart sc imp 700,1501 hwy 14 e,selma,al,36703,flna,2170159,152,0.983407199
kwik shop 502,4020 troy hwy,montgomery,al,361162600,flna,877639,153,0.435721269
kwik serve 1,4000 troy hwy,montgomery,al,361162600,flna,1623548,153,0.435721269
walmart sc 0604,4310 montgomery hwy,dothan,al,363031576,flna,165549,154,0.969202817
walmart sc imp 604,4310 montgomery hwy,dothan,al,363031576,flna,1769083,154,0.969202817
magnolia market,507 e magnolia ave,geneva,al,363402323,flna,38891,155,0.884391666
magnolia mini mart,505 e magnolia ave,geneva,al,363402323,flna,2511351,155,0.884391666
peddler food store,911 s eufaula ave,eufaula,al,360272607,flna,1572557,156,0.822799861
peddler food store,1955 n eufaula ave,eufaula,al,360274609,flna,1787437,156,0.822799861
walmart sc 1638,3176 s eufaula ave,eufaula,al,360274406,flna,1129546,157,0.977709949
walmart sc imp 1638,3176 s eufaula ave,eufaula,al,360274406,flna,1769106,157,0.977709949
walmart sc 1229,2780 john hawkins pkwy,hoover,al,352444001,flna,1017950,158,0.977709949
walmart sc imp 1229,2780 john hawkins pkwy,hoover,al,352444001,flna,1769713,158,0.977709949
walmart sc 0424,1415 7th st s,clanton,al,350453746,flna,1496993,159,0.977709949
walmart sc imp 0424,1415 7th st s,clanton,al,350453746,flna,1770574,159,0.977709949
walmart sc 3271,5100 highway 31,calera,al,350405154,flna,1978568,160,0.977709949
walmart sc imp 3271,5100 highway 31,calera,al,350405154,flna,1978569,160,0.977709949
walmart sc 0423,630 colonial promenade pkwy,alabaster,al,350073111,flna,109470,161,0.977709949
walmart sc imp 0423,630 colonial promenade pkwy,alabaster,al,350073111,flna,1768984,161,0.977709949
walmart sc 5262,2181 pelham pkwy,pelham,al,351241119,flna,2140573,162,0.977709949
walmart sc imp 5262,2181 pelham pkwy,pelham,al,351241119,flna,2140574,162,0.977709949
walmart sc 2111,5335 highway 280,birmingham,al,352425317,flna,1490733,163,0.977709949
walmart sc imp 2111,5335 highway 280,birmingham,al,352425317,flna,1769720,163,0.977709949
walmart sc 4330,16077 highway 280,chelsea,al,350438410,flna,2271733,164,0.977709949
walmart sc imp 4330,16077 highway 280,chelsea,al,350438410,flna,2271735,164,0.977709949
walmart sc 1481,209 lakeshore pkwy,homewood,al,352097105,flna,1161673,165,0.977709949
walmart sc imp 1481,209 lakeshore pkwy,homewood,al,352097105,flna,1770033,165,0.977709949
walmart nm 4756,9085 highway 119,alabaster,al,350075376,flna,42181053,166,0.977709949
walmart nm imp 4756,9085 highway 119,alabaster,al,350075376,flna,42181054,166,0.977709949
walmart nm 3184,3320 lorna rd,vestavia hills,al,352165406,flna,42082441,167,0.977709949
walmart nm imp 3184,3320 lorna rd,vestavia hills,al,352165406,flna,42082442,167,0.977709949
walmart nm 4189,335 helena market pl,helena,al,350803386,flna,42092713,168,0.977709949
walmart nm imp 4189,335 helena market pl,helena,al,350803386,flna,42092715,168,0.977709949
daves food mart,2800 9th ave n,bessemer,al,350203543,flna,1367640,169,0.562601984
9th ave food mart,2801 9th ave n,bessemer,al,350203544,flna,2098391,169,0.562601984
petro store,22526 highway 216,mc calla,al,351112706,flna,1004567,170,0.849875867
petro fuel island,22526 highway 216,mc calla,al,351112706,flna,1018477,170,0.849875867
dollar general 8036,27 park rd,pleasant grove,al,351271971,flna,1573061,171,0.700465441
dollar tree 7983,27 park rd,pleasant grove,al,351271971,flna,42327879,171,0.700465441
bush hills foodmart,2517 bush blvd,birmingham,al,352081637,flna,1989324,172,0.681211829
bush citgo,2512 bush blvd,birmingham,al,352081636,flna,42248873,172,0.681211829
circle k 723819,400 green springs hwy,homewood,al,352094910,flna,42165836,173,0.728547394
circle k 723800,821 green springs hwy,homewood,al,352094944,flna,42166305,173,0.728547394
calera food mart,8130 highway 31,calera,al,350406907,flna,2139847,174,0.976864278
calera food mart cit,8000 highway 31,calera,al,350406900,flna,42219753,174,0.976864278
circle k 723809,2677 valleydale rd,hoover,al,352442026,flna,42165605,175,0.657341194
circle k 723808,2078 valleydale rd,hoover,al,352442084,flna,42165441,175,0.575642392
circle k 6732,2157 valleydale rd,hoover,al,352442010,flna,878286,175,0.466396405
walmart nm 3424,2653 valleydale rd,hoover,al,352442026,flna,42141629,176,0.977709949
walmart nm imp 3424,2653 valleydale rd,hoover,al,352442026,flna,42141630,176,0.977709949
dollar general 814,3048 pelham pkwy,pelham,al,351242020,flna,1818103,177,0.672348619
dollar general 12246,3588 pelham pkwy,pelham,al,351242034,flna,2470610,177,0.672348619
walmart sc 0734,600 boll weevil cir,enterprise,al,363302715,flna,1398919,178,0.969202817
walmart sc imp 734,600 boll weevil cir,enterprise,al,363302715,flna,1770702,178,0.969202817
walmart sc 0740,449 n us highway 231,ozark,al,363608593,flna,114429,179,0.969202817
walmart sc imp 740,449 n us highway 231,ozark,al,363608593,flna,1769044,179,0.969202817
midland city iga,us hwy 231,midland city,al,36350,flna,1096826,180,0.482470721
midland city shell,rte2 hwy-231,midland city,al,36350,flna,1337366,180,0.482470721
walmart nm 5769,3871 w main st,dothan,al,363059394,flna,42200803,181,0.977709949
walmart nm imp 5769,3871 w main st,dothan,al,363059394,flna,42200804,181,0.977709949
walmart sc 1091,540 w bypass,andalusia,al,364204729,flna,273387,182,0.977709949
walmart sc imp 1091,540 w bypass,andalusia,al,364204729,flna,1769015,182,0.977709949
walmart sc 432,214 haynes st,talladega,al,351602560,flna,100294,183,0.983407199
walmart sc imp 432,214 haynes st,talladega,al,351602560,flna,1770065,183,0.983407199
walmart sc 5113,165 vaughan ln,pell city,al,351257808,flna,2084063,184,0.977709949
walmart sc imp 5113,165 vaughan ln,pell city,al,351257808,flna,2084064,184,0.977709949
walmart sc 730,41301 us highway 280,sylacauga,al,351508046,flna,1621924,185,0.984058142
walmart sc imp 0730,41301 us highway 280,sylacauga,al,351508046,flna,1770583,185,0.984058142
walmart sc 726,2643 highway 280,alexander city,al,350103675,flna,1621925,186,0.984058142
walmart sc imp 0726,2643 highway 280,alexander city,al,350103675,flna,1770580,186,0.984058142
koons korner,941 jefferson st,alexander city,al,350101330,flna,849014,187,0.977491677
koons 3,941 jefferson st,alex city,al,350101330,flna,1938756,187,0.977491677
eden chevron,780 mineral springs rd,pell city,al,351253416,flna,849160,188,0.919826567
eden shell,790 mineral springs rd,pell city,al,351253416,flna,2399095,188,0.919826567
walmart sc 0356,1717 s college st,auburn,al,368325871,flna,100985,189,0.969202817
walmart sc imp 356,1717 s college st,auburn,al,368325871,flna,1768389,189,0.969202817
walmart sc 863,863 bonners pt shopping,roanoke,al,36274,flna,222459,190,0.983407199
walmart sc imp 863,863 bonners pt shopping,roanoke,al,36274,flna,1768408,190,0.983407199
walmart nm 5062,2047 e university dr,auburn,al,368303336,flna,42195953,191,0.833460394
walmart nm imp 5062,2047 e university dr,auburn,al,368303336,flna,42195954,191,0.690720598
walmart fuel ctr 50,2047 e university dr,auburn,al,368303336,flna,42199547,191,0.649439959
walmart nm 4673,1810 shug jordan pkwy,auburn,al,368302926,flna,42195957,192,0.833460394
walmart nm imp 4673,1810 shug jordan pkwy,auburn,al,368302926,flna,42195958,192,0.690720598
walmart fuel ctr 46,1810 shug jordan pkwy,auburn,al,368302926,flna,42269138,192,0.649439959
walmart sc 153,202 park plaza dr,new albany,ms,386523124,flna,11903,193,0.984058142
walmart sc imp 0153,202 park plaza dr,new albany,ms,386523124,flna,1770188,193,0.984058142
walmart sc 164,350 walmart cir,pontotoc,ms,388631205,flna,11926,194,0.983407199
walmart sc imp 164,350 walmart cir,pontotoc,ms,388631205,flna,1768764,194,0.983407199
walmart sc 303,950 mackie dr,holly springs,ms,386357406,flna,72530,195,0.983407199
walmart sc imp 303,950 mackie dr,holly springs,ms,386357406,flna,1768768,195,0.983407199
walmart toyota campu,1200 magnolia way,blue springs,ms,388286000,flna,42328825,196,0.998213768
walmart toyota campu,1200 magnolia way,blue springs,ms,388286000,flna,42328826,196,0.998213768
circle k 2709076,621 highway 7 s,holly springs,ms,386359129,flna,42323888,197,0.793833792
circle k 2709077,950 highway 7 s,holly springs,ms,386359174,flna,42323885,197,0.793833792
sprint mart,899 e main st,tupelo,ms,388042825,flna,1122307,198,0.972900271
sprint mart4,792 e main st,tupelo,ms,388042824,flna,1182512,198,0.972900271
walmart sc 273,1409 s adams st,fulton,ms,388437629,flna,11897,199,0.983407199
walmart sc imp 273,1409 s adams st,fulton,ms,388437629,flna,1769810,199,0.983407199
walmart sc 258,3929 n gloster st,tupelo,ms,388040915,flna,1119044,200,0.984058142
walmart sc imp 0258,3929 n gloster st,tupelo,ms,388040915,flna,1770192,200,0.984058142
walmart sc 118,1515 highway 278 e,amory,ms,388215909,flna,1250112,201,0.984058142
walmart sc imp 0118,1515 highway 278 e,amory,ms,388215909,flna,1770186,201,0.984058142
walmart nm 4619,316 s gloster st,tupelo,ms,388014748,flna,42222228,202,0.977709949
walmart nm imp 4619,316 s gloster st,tupelo,ms,388014748,flna,42222229,202,0.977709949
walmart sc 1468,205 house carlson dr,batesville,ms,386067643,flna,1115849,203,0.977709949
walmart sc imp 1468,205 house carlson dr,batesville,ms,386067643,flna,1768375,203,0.977709949
walmart sc 714,602 sheila dr,west helena,ar,723901823,flna,1469644,204,0.984058142
walmart sc imp 0714,602 sheila dr,west helena,ar,723901823,flna,1770569,204,0.984058142
walmart sc 707,1000 s state st,clarksdale,ms,386144704,flna,109028,205,0.983407199
walmart sc imp 707,1000 s state st,clarksdale,ms,386144704,flna,1768369,205,0.983407199
jordans 28,626 n sebastian,west helena,ar,723901942,flna,2297444,206,0.958554328
jordans kwik stop 4,670 n sebastian,west helena,ar,723901942,flna,42267407,206,0.958554328
bobs phase 2,1230 desoto ave,clarksdale,ms,386146937,flna,2181238,207,0.949075341
bobs phase 3,1035 desoto ave,clarksdale,ms,386146932,flna,2195294,207,0.949075341
bp senatobia,509 e main st,senatobia,ms,386682219,flna,1242737,208,0.616041184
senatobia xpress,503 e main st,senatobia,ms,386682219,flna,42196347,208,0.616041184
bateville express,250 highway 6 w,batesville,ms,386062556,flna,1774404,209,0.895935714
batesville express 2,309 highway 6 w,batesville,ms,386062558,flna,42292810,209,0.895935714
walmart sc 809,92 plaza ln,oxford,al,362032440,flna,1628091,210,0.696803689
walmart sc imp 0809,52 plaza ln,oxford,al,362032463,flna,1770586,210,0.696803689
walmart sc 329,5560 mcclellan blvd,anniston,al,362061664,flna,11937,211,0.983407199
walmart sc imp 329,5560 mcclellan blvd,anniston,al,362061664,flna,1770063,211,0.983407199
walmart sc 300,1625 pelham rd s,jacksonville,al,362653314,flna,73945,212,0.983407199
walmart sc imp 300,1625 pelham rd s,jacksonville,al,362653314,flna,1770052,212,0.983407199
express mart 10,2031 us highway 78 e,anniston,al,362032061,flna,243361,213,0.410999805
express mart 32,2030 us highway 78 e,oxford,al,362032057,flna,42048626,213,0.410999805
discount food mart,7665 us highway 431,alexandria,al,362505015,flna,1766197,214,0.984743953
discount food mart,7640 us highway 431,alexandria,al,362505012,flna,1766203,214,0.984743953
dollar general 2514,3225 rainbow dr,rainbow city,al,359065857,flna,1711880,215,0.661337256
dollar tree 5373,3225 rainbow dr,rainbow city,al,359065857,flna,42092071,215,0.661337256
discount food mart,706 pelham rd s,jacksonville,al,362652734,flna,1766188,216,0.631696045
discount food mart,1601 pelham rd s,jacksonville,al,362653314,flna,1844592,216,0.631696045
walmart sc 409,42417 highway 195,haleyville,al,355657198,flna,104400,217,0.983407199
walmart sc imp 409,42417 highway 195,haleyville,al,355657198,flna,1769824,217,0.983407199
sons of parrish,6350 highway 269,parrish,al,355803850,flna,1439862,218,0.644339263
sons bp of parrish,6326 highway 269,parrish,al,355803835,flna,1764785,218,0.644339263
walmart sc 362,2365 us highway 43,winfield,al,355945359,flna,100001,219,0.983407199
walmart sc imp 362,2365 us highway 43,winfield,al,355945359,flna,1768980,219,0.983407199
walmart sc 1052,3186 highway 171 n,fayette,al,355556172,flna,259329,220,0.977709949
walmart sc imp 1052,3186 highway 171 n,fayette,al,355556172,flna,1768999,220,0.977709949
walmart sc 1100,1706 military st s,hamilton,al,355705021,flna,276636,221,0.977709949
walmart sc imp 1100,1706 military st s,hamilton,al,355705021,flna,1769828,221,0.977709949
walmart sc 0287,1801 highway 78 e,jasper,al,355014037,flna,1348956,222,0.977709949
walmart sc imp 0287,1801 highway 78 e,jasper,al,355014037,flna,1770203,222,0.977709949
dollar general 7036,2244 hwy 78 w suite h,sumiton,al,35148,flna,1833089,223,0.828875184
dollar general 6486,957 hwy 78,sumiton,al,35148,flna,1923433,223,0.828875184
walmart sc 403,13675 highway 43,russellville,al,356532831,flna,106238,224,0.983407199
walmart sc imp 403,13675 highway 43,russellville,al,356532831,flna,1769821,224,0.983407199
walmart sc 660,517 avalon ave,muscle shoals,al,356612811,flna,1581872,225,0.984058142
walmart sc imp 0660,517 avalon ave,muscle shoals,al,356612811,flna,1770609,225,0.984058142
walmart sc 766,3100 hough rd,florence,al,356306902,flna,1628090,226,0.983407199
walmart sc imp 766,3100 hough rd,florence,al,356306902,flna,1770620,226,0.983407199
walmart sc 4187,2701 cloverdale rd,florence,al,356331402,flna,42101130,227,0.977709949
walmart sc imp 4187,2701 cloverdale rd,florence,al,356331402,flna,42101131,227,0.977709949
walmart nm 4188,1410 florence blvd,florence,al,356302700,flna,42072489,228,0.977709949
walmart nm imp 4188,1410 florence blvd,florence,al,356302700,flna,42072490,228,0.977709949
walmart sc 1115,764 w main st,hohenwald,tn,384622203,flna,274620,229,0.977709949
walmart sc imp 1115,764 w main st,hohenwald,tn,384622203,flna,1769957,229,0.977709949
walmart sc 683,2130 n locust ave,lawrenceburg,tn,384644456,flna,1645536,230,0.984058142
walmart sc imp 0683,2130 n locust ave,lawrenceburg,tn,384644456,flna,1770617,230,0.984058142
walmart sc 238,1655 w college st,pulaski,tn,384785207,flna,11904,231,0.983407199
walmart sc imp 238,1655 w college st,pulaski,tn,384785207,flna,1770064,231,0.983407199
walmart sc 737,1334 n ellington pkwy,lewisburg,tn,370912218,flna,100020,232,0.983407199
walmart sc imp 737,1334 n ellington pkwy,lewisburg,tn,370912218,flna,1770078,232,0.983407199
walmart sc 3017,4959 main st,spring hill,tn,371742727,flna,42090512,233,0.977709949
walmart sc imp 3017,4959 main st,spring hill,tn,371742727,flna,42090513,233,0.977709949
walmart sc 192,2200 brookmeade dr,columbia,tn,384013994,flna,102558,234,0.983407199
walmart sc imp 192,2200 brookmeade dr,columbia,tn,384013994,flna,1770061,234,0.983407199
walmart sc 0656,1880 n main st,shelbyville,tn,371602018,flna,101675,235,0.977709949
walmart sc imp 0656,1880 n main st,shelbyville,tn,371602018,flna,1770076,235,0.977709949
dollar general 6032,125 bear creek pike,columbia,tn,384012266,flna,2099570,236,0.473858148
dollar general 12735,704 bear creek pike,columbia,tn,384012274,flna,2516312,236,0.473858148
huntsville hospital,101 sivley rd sw,huntsville,al,358014470,flna,2346838,237,0.871232809
huntsville main cafe,101 sivley rd sw,huntsville,al,358014470,flna,42347190,237,0.871232809
walmart sc 314,1224 huntsville hwy,fayetteville,tn,373343618,flna,1671040,238,0.984058142
walmart sc imp 0314,1224 huntsville hwy,fayetteville,tn,373343618,flna,1770606,238,0.984058142
walmart sc 6878,14595 highway 231 431 n,hazel green,al,357509403,flna,42156104,239,0.84827016
walmart sc imp 6878,14595 highway 231 431 n,hazel green,al,357509403,flna,42156105,239,0.552070654
walmart fuel ctr imp,14595 highway 231 431 n,hazel green,al,357509403,flna,42159352,239,0.527595727
walmart sc 433,2200 sparkman dr nw,huntsville,al,358103820,flna,100011,240,0.983407199
walmart sc imp 433,2200 sparkman dr nw,huntsville,al,358103820,flna,1769905,240,0.983407199
walmart sc 7324,2165 winchester rd ne,huntsville,al,358119198,flna,42213358,241,0.977709949
walmart sc imp 7324,2165 winchester rd ne,huntsville,al,358119198,flna,42213361,241,0.977709949
walmart nm 5716,9020 bailey cove rd se,huntsville,al,358024002,flna,42195374,242,0.84827016
walmart nm imp 5716,9020 bailey cove rd se,huntsville,al,358024002,flna,42195375,242,0.552070654
walmart fuel ctr imp,9020 bailey cove rd se,huntsville,al,358024002,flna,42200023,242,0.527595727
walmart nm 5925,2305 jordan ln sw,huntsville,al,358053322,flna,42227751,243,0.977709949
walmart nm imp 5925,2305 jordan ln sw,huntsville,al,358053322,flna,42227752,243,0.977709949
walmart sc 306,1077 n pky,arab,al,35016,flna,11930,244,0.983407199
walmart sc imp 306,1077 n pky,arab,al,35016,flna,1769899,244,0.983407199
walmart sc 681,11697 us highway 431,guntersville,al,359765740,flna,1621926,245,0.983407199
walmart sc imp 681,11697 us highway 431,guntersville,al,359765740,flna,1770525,245,0.983407199
walmart sc 298,1972 us highway 431,boaz,al,359575901,flna,72137,246,0.983407199
walmart sc imp 298,1972 us highway 431,boaz,al,359575901,flna,1769895,246,0.983407199
